datetime,open,high,low,close,volume
2022-01-07 09:15:00,17797.6,17905.0,17704.551,17812.699,239338012.0
2022-01-10 09:15:00,17913.301,18017.449,17879.15,18003.301,232418082.0
2022-01-11 09:15:00,17997.75,18081.25,17964.4,18055.75,220238790.0
2022-01-12 09:15:00,18170.4,18227.949,18128.801,18212.35,244974288.0
2022-01-13 09:15:00,18257.0,18272.25,18163.801,18257.801,303700541.0
2022-01-14 09:15:00,18185.0,18286.949,18119.65,18255.75,229451612.0
2022-01-17 09:15:00,18235.65,18321.551,18228.75,18308.1,266702913.0
2022-01-18 09:15:00,18337.199,18350.949,18085.9,18113.051,227507322.0
2022-01-19 09:15:00,18129.199,18129.199,17884.9,17938.4,276662648.0
2022-01-20 09:15:00,17921.0,17943.699,17648.449,17757.0,258094252.0
2022-01-21 09:15:00,17613.699,17707.6,17485.85,17617.15,277645361.0
2022-01-24 09:15:00,17575.15,17599.4,16997.85,17149.1,323847389.0
2022-01-25 09:15:00,17001.551,17309.15,16836.801,17277.949,326515884.0
2022-01-27 09:15:00,17062.0,17182.5,16866.75,17110.15,395596562.0
2022-01-28 09:15:00,17208.301,17373.5,17077.1,17101.949,355284287.0
2022-01-31 09:15:00,17301.051,17410.0,17264.15,17339.85,321660354.0
2022-02-01 09:15:00,17529.449,17622.4,17244.551,17576.85,386391474.0
2022-02-02 09:15:00,17706.199,17794.6,17674.801,17780.0,271205908.0
2022-02-03 09:15:00,17767.75,17781.15,17511.15,17560.199,226614984.0
2022-02-04 09:15:00,17590.199,17617.801,17462.551,17516.301,261434163.0
2022-02-07 09:15:00,17456.301,17536.75,17119.4,17213.6,265037938.0
2022-02-08 09:15:00,17279.85,17306.449,17043.65,17266.75,268526206.0
2022-02-09 09:15:00,17370.1,17477.15,17339.0,17463.801,236350521.0
2022-02-10 09:15:00,17554.1,17639.449,17427.15,17605.85,273606443.0
2022-02-11 09:15:00,17451.0,17454.75,17303.0,17374.75,253141663.0
2022-02-14 09:15:00,17076.15,17099.5,16809.65,16842.801,305510744.0
2022-02-15 09:15:00,16933.25,17375.0,16839.25,17352.449,298658136.0
2022-02-16 09:15:00,17408.449,17490.6,17257.699,17322.199,244549222.0
2022-02-17 09:15:00,17396.551,17442.9,17235.85,17304.6,232136130.0
2022-02-18 09:15:00,17236.051,17380.801,17219.199,17276.301,189620895.0
2022-02-21 09:15:00,17192.25,17351.051,17070.699,17206.65,215183294.0
2022-02-22 09:15:00,16847.949,17148.551,16843.801,17092.199,300132007.0
2022-02-23 09:15:00,17194.5,17220.699,17027.85,17063.25,200229634.0
2022-02-24 09:15:00,16548.9,16705.25,16203.25,16247.95,457967861.0
2022-02-25 09:15:00,16515.65,16748.801,16478.301,16658.4,329780723.0
2022-02-28 09:15:00,16481.6,16815.9,16356.3,16793.9,404214677.0
2022-03-02 09:15:00,16593.1,16678.5,16478.65,16605.949,517723553.0
2022-03-03 09:15:00,16723.199,16768.949,16442.949,16498.051,442068271.0
2022-03-04 09:15:00,16339.45,16456.0,16133.8,16245.35,456143044.0
2022-03-07 09:15:00,15867.95,15944.6,15711.45,15863.15,585403662.0
2022-03-08 09:15:00,15747.75,16028.75,15671.45,16013.45,543600672.0
2022-03-09 09:15:00,16078.0,16418.051,15990.0,16345.35,462231437.0
2022-03-10 09:15:00,16757.1,16757.301,16447.9,16594.9,486445481.0
2022-03-11 09:15:00,16528.801,16694.4,16470.9,16630.449,343717052.0
2022-03-14 09:15:00,16633.699,16887.949,16606.5,16871.301,314669694.0
2022-03-15 09:15:00,16900.65,16927.75,16555.0,16663.0,381631889.0
2022-03-16 09:15:00,16876.65,16987.9,16837.85,16975.35,259973398.0
2022-03-17 09:15:00,17202.9,17344.6,17175.75,17287.051,448335249.0
2022-03-21 09:15:00,17329.5,17353.35,17096.4,17117.6,285451223.0
2022-03-22 09:15:00,17120.4,17334.4,17006.301,17315.5,338263474.0
2022-03-23 09:15:00,17405.051,17442.4,17199.6,17245.65,292120363.0
2022-03-24 09:15:00,17094.949,17291.75,17091.15,17222.75,290280112.0
2022-03-25 09:15:00,17289.0,17294.9,17076.551,17153.0,237115736.0
2022-03-28 09:15:00,17181.85,17235.1,17003.9,17222.0,253240836.0
2022-03-29 09:15:00,17297.199,17343.65,17235.699,17325.301,235149623.0
2022-03-30 09:15:00,17468.15,17522.5,17387.199,17498.25,505031852.0
2022-03-31 09:15:00,17519.199,17559.801,17435.199,17464.75,281111679.0
2022-04-01 09:15:00,17436.9,17703.699,17422.699,17670.449,291773447.0
2022-04-04 09:15:00,17809.1,18114.65,17791.4,18053.4,345526502.0
2022-04-05 09:15:00,18080.6,18095.449,17921.551,17957.4,283453612.0
2022-04-06 09:15:00,17842.75,17901.0,17779.85,17807.65,328824420.0
2022-04-07 09:15:00,17723.301,17787.5,17623.699,17639.551,308840215.0
2022-04-08 09:15:00,17698.15,17842.75,17600.551,17784.35,274447433.0
2022-04-11 09:15:00,17740.9,17779.051,17650.949,17674.949,251701846.0
2022-04-12 09:15:00,17584.85,17595.301,17442.35,17530.301,266029060.0
2022-04-13 09:15:00,17599.9,17663.65,17457.4,17475.65,245061941.0
2022-04-18 09:15:00,17183.449,17237.75,17067.85,17173.65,376130248.0
2022-04-19 09:15:00,17258.949,17275.65,16824.699,16958.65,401399563.0
2022-04-20 09:15:00,17045.25,17186.9,16978.949,17136.551,286069736.0
2022-04-21 09:15:00,17234.6,17414.699,17215.5,17392.6,285200022.0
2022-04-22 09:15:00,17242.75,17315.301,17149.199,17171.949,262739740.0
2022-04-25 09:15:00,17009.051,17054.301,16888.699,16953.949,275685925.0
2022-04-26 09:15:00,17121.301,17223.85,17064.449,17200.801,261065753.0
2022-04-27 09:15:00,17073.35,17110.699,16958.449,17038.4,265140480.0
2022-04-28 09:15:00,17189.5,17322.5,17071.051,17245.051,312914417.0
2022-04-29 09:15:00,17329.25,17377.65,17053.25,17102.551,336243642.0
2022-05-02 09:15:00,16924.449,17092.25,16917.25,17069.1,278155513.0
2022-05-04 09:15:00,17096.6,17132.85,16623.949,16677.6,310632799.0
2022-05-05 09:15:00,16854.75,16945.699,16651.85,16682.65,265793403.0
2022-05-06 09:15:00,16415.551,16484.199,16340.9,16411.25,300527719.0
2022-05-09 09:15:00,16227.7,16403.699,16142.1,16301.85,288402950.0
2022-05-10 09:15:00,16248.9,16404.551,16197.3,16240.05,283061200.0
2022-05-11 09:15:00,16270.05,16318.75,15992.6,16167.1,284294438.0
2022-05-12 09:15:00,16021.1,16041.95,15735.75,15808.0,314921678.0
2022-05-13 09:15:00,15977.0,16083.6,15740.85,15782.15,369135540.0
2022-05-16 09:15:00,15845.1,15977.95,15739.65,15842.3,217646558.0
2022-05-17 09:15:00,15912.6,16284.25,15900.8,16259.3,295687774.0
2022-05-18 09:15:00,16318.15,16399.801,16211.2,16240.3,290441105.0
2022-05-19 09:15:00,15917.4,15984.75,15775.2,15809.4,313876082.0
2022-05-20 09:15:00,16043.8,16283.05,16003.85,16266.15,252402013.0
2022-05-23 09:15:00,16290.95,16414.699,16185.75,16214.7,293829853.0
2022-05-24 09:15:00,16225.55,16262.8,16078.6,16125.15,249778296.0
2022-05-25 09:15:00,16196.35,16223.35,16006.95,16025.8,243342347.0
2022-05-26 09:15:00,16105.0,16204.45,15903.7,16170.15,314305739.0
2022-05-27 09:15:00,16296.6,16370.6,16221.95,16352.45,274064956.0
2022-05-30 09:15:00,16527.9,16695.5,16506.15,16661.4,251400757.0
2022-05-31 09:15:00,16578.449,16690.75,16521.9,16584.551,651613610.0
2022-06-01 09:15:00,16594.4,16649.199,16438.85,16522.75,249619038.0
2022-06-02 09:15:00,16481.65,16646.4,16443.051,16628.0,235958283.0
2022-06-03 09:15:00,16761.65,16793.85,16567.9,16584.301,245514871.0
2022-06-06 09:15:00,16530.699,16610.949,16444.551,16569.551,233589132.0
2022-06-07 09:15:00,16469.6,16487.25,16347.1,16416.35,233814633.0
2022-06-08 09:15:00,16474.949,16514.301,16293.35,16356.25,243481044.0
2022-06-09 09:15:00,16263.85,16492.801,16243.85,16478.1,204954394.0
2022-06-10 09:15:00,16283.95,16324.7,16172.6,16201.8,189680523.0
2022-06-13 09:15:00,15877.55,15886.15,15684.0,15774.4,225534385.0
2022-06-14 09:15:00,15674.25,15858.0,15659.45,15732.1,225425862.0
2022-06-15 09:15:00,15729.25,15783.65,15678.9,15692.15,183011236.0
2022-06-16 09:15:00,15832.25,15863.15,15335.1,15360.6,264735957.0
2022-06-17 09:15:00,15272.65,15400.4,15183.4,15293.5,342629997.0
2022-06-20 09:15:00,15334.5,15382.5,15191.1,15350.15,260022438.0
2022-06-21 09:15:00,15455.95,15707.25,15419.85,15638.8,262794687.0
2022-06-22 09:15:00,15545.65,15565.4,15385.95,15413.3,220889589.0
2022-06-23 09:15:00,15451.55,15628.45,15367.5,15556.65,259171810.0
2022-06-24 09:15:00,15657.4,15749.25,15619.45,15699.25,219599372.0
2022-06-27 09:15:00,15926.2,15927.45,15815.5,15832.05,210932505.0
2022-06-28 09:15:00,15757.45,15892.1,15710.15,15850.2,251865155.0
2022-06-29 09:15:00,15701.7,15861.6,15687.8,15799.1,444949551.0
2022-06-30 09:15:00,15774.5,15890.0,15728.85,15780.25,306027777.0
2022-07-01 09:15:00,15703.7,15793.95,15511.05,15752.05,364090131.0
2022-07-04 09:15:00,15710.5,15852.35,15661.8,15835.35,304328467.0
2022-07-05 09:15:00,15909.15,16025.75,15785.45,15810.85,254164463.0
2022-07-06 09:15:00,15818.2,16011.35,15800.9,15989.8,288375300.0
2022-07-07 09:15:00,16113.75,16150.5,16045.95,16132.9,264615218.0
2022-07-08 09:15:00,16273.65,16275.5,16157.9,16220.6,281102369.0
2022-07-11 09:15:00,16136.15,16248.55,16115.5,16216.0,255915072.0
2022-07-12 09:15:00,16126.2,16158.75,16031.15,16058.3,208648707.0
2022-07-13 09:15:00,16128.2,16140.0,15950.15,15966.65,233264100.0
2022-07-14 09:15:00,16018.85,16070.85,15858.2,15938.65,228603433.0
2022-07-15 09:15:00,16010.8,16066.95,15927.3,16049.2,205768079.0
2022-07-18 09:15:00,16151.4,16287.95,16142.2,16278.5,227744850.0
2022-07-19 09:15:00,16187.05,16359.5,16187.05,16340.55,222630928.0
2022-07-20 09:15:00,16562.801,16588.0,16490.949,16520.85,284359582.0
2022-07-21 09:15:00,16523.551,16626.949,16483.9,16605.25,243625339.0
2022-07-22 09:15:00,16661.25,16752.25,16610.9,16719.449,190906776.0
2022-07-25 09:15:00,16662.551,16706.051,16564.25,16631.0,211392171.0
2022-07-26 09:15:00,16632.9,16636.1,16463.301,16483.85,208208122.0
2022-07-27 09:15:00,16475.35,16653.449,16438.75,16641.801,232514088.0
2022-07-28 09:15:00,16774.85,16947.65,16746.25,16929.6,376256315.0
2022-07-29 09:15:00,17079.5,17172.801,17018.15,17158.25,436059722.0
2022-08-01 09:15:00,17243.199,17356.25,17154.801,17340.051,381532671.0
2022-08-02 09:15:00,17310.15,17390.15,17215.85,17345.449,333639093.0
2022-08-03 09:15:00,17349.25,17407.5,17225.85,17388.15,285414666.0
2022-08-04 09:15:00,17463.1,17490.699,17161.25,17382.0,324981426.0
2022-08-05 09:15:00,17423.65,17474.4,17348.75,17397.5,355310802.0
2022-08-08 09:15:00,17401.5,17548.801,17359.75,17525.1,256994113.0
2022-08-10 09:15:00,17566.1,17566.1,17442.801,17534.75,312716544.0
2022-08-11 09:15:00,17711.65,17719.301,17631.949,17659.0,311247237.0
2022-08-12 09:15:00,17659.65,17724.65,17597.85,17698.15,303872483.0
2022-08-16 09:15:00,17797.199,17839.1,17764.051,17825.25,278042725.0
2022-08-17 09:15:00,17868.15,17965.949,17833.35,17944.25,262768582.0
2022-08-18 09:15:00,17898.65,17968.449,17852.051,17956.5,263914197.0
2022-08-19 09:15:00,17966.551,17992.199,17710.75,17758.449,295627263.0
2022-08-22 09:15:00,17682.9,17690.051,17467.35,17490.699,287559133.0
2022-08-23 09:15:00,17357.35,17625.551,17345.199,17577.5,285616338.0
2022-08-24 09:15:00,17525.449,17623.65,17499.25,17604.949,261953239.0
2022-08-25 09:15:00,17679.0,17726.5,17487.449,17522.449,230181848.0
2022-08-26 09:15:00,17619.301,17685.85,17519.35,17558.9,266636238.0
2022-08-29 09:15:00,17188.65,17380.15,17166.199,17312.9,244854637.0
2022-08-30 09:15:00,17414.949,17777.65,17401.5,17759.301,324687477.0
2022-09-01 09:15:00,17485.699,17695.6,17468.449,17542.801,308526598.0
2022-09-02 09:15:00,17598.4,17643.85,17476.449,17539.449,256268616.0
2022-09-05 09:15:00,17546.449,17683.15,17540.35,17665.801,230309013.0
2022-09-06 09:15:00,17695.699,17764.65,17587.65,17655.6,251204527.0
2022-09-07 09:15:00,17519.4,17650.75,17484.301,17624.4,354137885.0
2022-09-08 09:15:00,17748.15,17807.65,17691.949,17798.75,279845682.0
2022-09-09 09:15:00,17923.35,17925.949,17786.0,17833.35,270299618.0
2022-09-12 09:15:00,17890.85,17980.551,17889.15,17936.35,232067763.0
2022-09-13 09:15:00,18044.449,18088.301,18015.449,18070.051,259922741.0
2022-09-14 09:15:00,17771.15,18091.551,17771.15,18003.75,365866933.0
2022-09-15 09:15:00,18046.35,18096.15,17861.5,17877.4,289637528.0
2022-09-16 09:15:00,17796.801,17820.051,17497.25,17530.85,468464263.0
2022-09-19 09:15:00,17540.65,17667.199,17429.699,17622.25,258329581.0
2022-09-20 09:15:00,17770.4,17919.301,17744.4,17816.25,263100874.0
2022-09-21 09:15:00,17766.35,17838.699,17663.6,17718.35,245532498.0
2022-09-22 09:15:00,17609.65,17722.75,17532.449,17629.801,284094023.0
2022-09-23 09:15:00,17593.85,17642.15,17291.65,17327.35,390754862.0
2022-09-26 09:15:00,17156.301,17196.4,16978.301,17016.301,492002942.0
2022-09-27 09:15:00,17110.9,17176.449,16942.35,17007.4,359895458.0
2022-09-28 09:15:00,16870.551,17037.6,16820.4,16858.6,323922457.0
2022-09-29 09:15:00,16993.6,17026.051,16788.6,16818.1,340034380.0
2022-09-30 09:15:00,16798.051,17187.1,16747.699,17094.35,380204763.0
2022-10-03 09:15:00,17102.1,17114.65,16855.551,16887.35,285850587.0
2022-10-04 09:15:00,17147.449,17287.301,17117.301,17274.301,231601639.0
2022-10-06 09:15:00,17379.25,17428.801,17315.65,17331.801,268239320.0
2022-10-07 09:15:00,17287.199,17337.35,17216.949,17314.65,216273136.0
2022-10-10 09:15:00,17094.35,17280.15,17064.699,17241.0,234005512.0
2022-10-11 09:15:00,17256.051,17261.801,16950.301,16983.551,282617982.0
2022-10-12 09:15:00,17025.551,17142.35,16960.051,17123.6,256037322.0
2022-10-13 09:15:00,17087.35,17112.35,16956.949,17014.35,266438674.0
2022-10-14 09:15:00,17322.301,17348.551,17169.75,17185.699,226997138.0
2022-10-17 09:15:00,17144.801,17328.551,17098.551,17311.801,212223419.0
2022-10-18 09:15:00,17438.75,17527.801,17434.051,17486.949,239493630.0
2022-10-19 09:15:00,17568.15,17607.6,17472.85,17512.25,210480869.0
2022-10-20 09:15:00,17423.1,17584.15,17421.0,17563.949,249604832.0
2022-10-21 09:15:00,17622.85,17670.15,17520.75,17576.301,277702680.0
2022-10-24 18:15:00,17736.35,17777.55,17707.4,17730.75,45029477.0
2022-10-25 09:15:00,17808.301,17811.5,17637.0,17656.35,251358203.0
2022-10-27 09:15:00,17771.4,17783.9,17654.5,17736.949,324649088.0
2022-10-28 09:15:00,17756.4,17838.9,17723.699,17786.801,250030113.0
2022-10-31 09:15:00,17910.199,18022.801,17899.9,18012.199,227174539.0
2022-11-01 09:15:00,18130.699,18175.801,18060.15,18145.4,349924808.0
2022-11-02 09:15:00,18177.9,18178.75,18048.65,18082.85,270878019.0
2022-11-03 09:15:00,17968.35,18106.301,17959.199,18052.699,212968291.0
2022-11-04 09:15:00,18053.4,18135.1,18017.15,18117.15,267941526.0
2022-11-07 09:15:00,18211.75,18255.5,18064.75,18202.801,314758398.0
2022-11-09 09:15:00,18288.25,18296.4,18117.5,18157.0,307155149.0
2022-11-10 09:15:00,18044.35,18103.1,17969.4,18028.199,256451785.0
2022-11-11 09:15:00,18272.35,18362.301,18259.35,18349.699,378469072.0
2022-11-14 09:15:00,18376.4,18399.449,18311.4,18329.15,301401961.0
2022-11-15 09:15:00,18362.75,18427.949,18282.0,18403.4,250926391.0
2022-11-16 09:15:00,18398.25,18442.15,18344.15,18409.65,219268992.0
2022-11-17 09:15:00,18358.699,18417.6,18312.949,18343.9,200512910.0
2022-11-18 09:15:00,18382.949,18394.6,18209.801,18307.65,198794846.0
2022-11-21 09:15:00,18246.4,18262.301,18133.35,18159.949,213794598.0
2022-11-22 09:15:00,18179.15,18261.85,18137.699,18244.199,177681099.0
2022-11-23 09:15:00,18325.199,18325.4,18246.0,18267.25,178791087.0
2022-11-24 09:15:00,18326.1,18529.699,18294.25,18484.1,204044559.0
2022-11-25 09:15:00,18528.449,18534.9,18445.1,18512.75,205876043.0
2022-11-28 09:15:00,18430.551,18614.25,18365.6,18562.75,206468884.0
2022-11-29 09:15:00,18552.449,18678.1,18552.15,18618.051,195255179.0
2022-11-30 09:15:00,18625.699,18816.051,18616.551,18758.35,345636288.0
2022-12-01 09:15:00,18871.949,18887.6,18778.199,18812.5,324955829.0
2022-12-02 09:15:00,18752.4,18781.949,18639.199,18696.1,254401004.0
2022-12-05 09:15:00,18719.551,18728.6,18591.35,18701.051,288393766.0
2022-12-06 09:15:00,18600.65,18654.9,18577.9,18642.75,217777090.0
2022-12-07 09:15:00,18638.85,18668.301,18528.4,18560.5,200501720.0
2022-12-08 09:15:00,18570.85,18625.0,18536.949,18609.35,202811256.0
2022-12-09 09:15:00,18662.4,18664.699,18410.1,18496.6,215839572.0
2022-12-12 09:15:00,18402.15,18521.551,18345.699,18497.15,193883468.0
2022-12-13 09:15:00,18524.4,18617.25,18490.199,18608.0,187585567.0
2022-12-14 09:15:00,18671.25,18696.1,18632.9,18660.301,208030337.0
2022-12-15 09:15:00,18614.4,18652.9,18387.699,18414.9,183127544.0
2022-12-16 09:15:00,18319.1,18440.949,18255.15,18269.0,277650193.0
2022-12-19 09:15:00,18288.1,18431.65,18244.551,18420.449,154847475.0
2022-12-20 09:15:00,18340.301,18404.9,18202.65,18385.301,169041783.0
2022-12-21 09:15:00,18435.15,18473.35,18162.75,18199.1,187594274.0
2022-12-22 09:15:00,18288.801,18318.75,18068.6,18127.35,195699650.0
2022-12-23 09:15:00,17977.65,18050.449,17779.5,17806.801,221454773.0
2022-12-26 09:15:00,17830.4,18084.1,17774.25,18014.6,176652342.0
2022-12-27 09:15:00,18089.801,18149.25,17967.449,18132.301,214257094.0
2022-12-28 09:15:00,18084.75,18173.1,18068.35,18122.5,193873167.0
2022-12-29 09:15:00,18045.699,18229.699,17992.801,18191.0,281052828.0
2022-12-30 09:15:00,18259.1,18265.25,18080.301,18105.301,192005563.0
2023-01-02 09:15:00,18131.699,18215.15,18086.5,18197.449,256073979.0
2023-01-03 09:15:00,18163.199,18251.949,18149.801,18232.551,208699772.0
2023-01-04 09:15:00,18230.65,18243.0,18020.6,18042.949,235162202.0
2023-01-05 09:15:00,18101.949,18120.301,17892.6,17992.15,269949738.0
2023-01-06 09:15:00,18008.051,18047.4,17795.551,17859.449,238220578.0
2023-01-09 09:15:00,17952.551,18141.4,17936.15,18101.199,257237669.0
2023-01-10 09:15:00,18121.301,18127.6,17856.0,17914.15,283277918.0
2023-01-11 09:15:00,17924.25,17976.35,17824.35,17895.699,259853294.0
2023-01-12 09:15:00,17920.85,17945.801,17761.65,17858.199,227769060.0
2023-01-13 09:15:00,17867.5,17999.35,17774.25,17956.6,256700729.0
2023-01-16 09:15:00,18033.15,18049.65,17853.65,17894.85,206195816.0
2023-01-17 09:15:00,17922.801,18072.051,17886.949,18053.301,219055125.0
2023-01-18 09:15:00,18074.301,18183.75,18032.449,18165.35,255840928.0
2023-01-19 09:15:00,18119.801,18155.199,18063.75,18107.85,237833991.0
2023-01-20 09:15:00,18115.6,18145.449,18016.199,18027.65,237225269.0
2023-01-23 09:15:00,18118.449,18162.6,18063.449,18118.551,202460434.0
2023-01-24 09:15:00,18183.949,18201.25,18078.65,18118.301,216910302.0
2023-01-25 09:15:00,18093.35,18100.6,17846.15,17891.949,257227052.0
2023-01-27 09:15:00,17877.199,17884.75,17493.551,17604.35,476342611.0
2023-01-30 09:15:00,17541.949,17709.15,17405.551,17648.949,432434028.0
2023-01-31 09:15:00,17731.449,17735.699,17537.551,17662.15,398338541.0
2023-02-01 09:15:00,17811.6,17972.199,17353.4,17616.301,512870802.0
2023-02-02 09:15:00,17517.1,17653.9,17445.949,17610.4,490113567.0
2023-02-03 09:15:00,17721.75,17870.301,17584.199,17854.051,424123037.0
2023-02-06 09:15:00,17818.551,17823.699,17698.35,17764.6,282544790.0
2023-02-07 09:15:00,17790.1,17811.15,17652.551,17721.5,354395693.0
2023-02-08 09:15:00,17750.301,17898.699,17744.15,17871.699,290994265.0
2023-02-09 09:15:00,17885.5,17916.9,17779.801,17893.449,260854055.0
2023-02-10 09:15:00,17847.551,17876.949,17801.0,17856.5,231991834.0
2023-02-13 09:15:00,17859.1,17880.699,17719.75,17770.9,231276483.0
2023-02-14 09:15:00,17840.35,17954.551,17800.051,17929.85,244512944.0
2023-02-15 09:15:00,17896.6,18034.1,17853.801,18015.85,229273800.0
2023-02-16 09:15:00,18094.75,18134.75,18000.65,18035.85,230246175.0
2023-02-17 09:15:00,17974.85,18034.25,17884.6,17944.199,208053929.0
2023-02-20 09:15:00,17965.551,18004.35,17818.4,17844.6,174563233.0
2023-02-21 09:15:00,17905.801,17924.9,17800.301,17826.699,198248205.0
2023-02-22 09:15:00,17755.35,17772.5,17529.449,17554.301,204021979.0
2023-02-23 09:15:00,17574.65,17620.051,17455.4,17511.25,240807918.0
2023-02-24 09:15:00,17591.35,17599.75,17421.801,17465.801,209406363.0
2023-02-27 09:15:00,17428.6,17451.6,17299.0,17392.699,246448847.0
2023-02-28 09:15:00,17383.25,17440.449,17255.199,17303.949,420881259.0
2023-03-01 09:15:00,17360.1,17467.75,17345.25,17450.9,272881409.0
2023-03-02 09:15:00,17421.5,17445.801,17306.0,17321.9,310669094.0
2023-03-03 09:15:00,17451.25,17644.75,17427.699,17594.35,356169518.0
2023-03-06 09:15:00,17680.35,17799.949,17671.949,17711.449,362801096.0
2023-03-08 09:15:00,17665.75,17766.5,17602.25,17754.4,267041402.0
2023-03-09 09:15:00,17772.051,17772.35,17573.6,17589.6,262352056.0
2023-03-10 09:15:00,17443.801,17451.5,17324.35,17412.9,235927570.0
2023-03-13 09:15:00,17421.9,17529.9,17113.449,17154.301,254914657.0
2023-03-14 09:15:00,17160.551,17224.65,16987.1,17043.301,290604200.0
2023-03-15 09:15:00,17166.449,17211.35,16938.9,16972.15,248188970.0
2023-03-16 09:15:00,16994.65,17062.449,16850.15,16985.6,349820607.0
2023-03-17 09:15:00,17111.801,17145.801,16958.15,17100.051,408121255.0
2023-03-20 09:15:00,17066.6,17066.6,16828.35,16988.4,241777405.0
2023-03-21 09:15:00,17060.4,17127.699,17016.0,17107.5,246737873.0
2023-03-22 09:15:00,17177.449,17207.25,17107.85,17151.9,185700457.0
2023-03-23 09:15:00,17097.4,17205.4,17045.301,17076.9,219171517.0
2023-03-24 09:15:00,17076.199,17109.449,16917.35,16945.051,228038299.0
2023-03-27 09:15:00,16984.301,17091.0,16918.551,16985.699,218418670.0
2023-03-28 09:15:00,17031.75,17061.75,16913.75,16951.699,238840919.0
2023-03-29 09:15:00,16977.301,17126.15,16940.6,17080.699,345911087.0
2023-03-31 09:15:00,17210.35,17381.6,17204.65,17359.75,263889033.0
2023-04-03 09:15:00,17427.949,17428.051,17312.75,17398.051,230170687.0
2023-04-05 09:15:00,17422.301,17570.551,17402.699,17557.051,248345193.0
2023-04-06 09:15:00,17533.85,17638.699,17502.85,17599.15,242708337.0
2023-04-10 09:15:00,17634.9,17694.1,17597.949,17624.051,254819382.0
2023-04-11 09:15:00,17704.801,17748.75,17655.15,17722.301,304263454.0
2023-04-12 09:15:00,17759.551,17825.75,17717.25,17812.4,232816318.0
2023-04-13 09:15:00,17807.301,17842.15,17729.65,17828.0,285764798.0
2023-04-17 09:15:00,17863.0,17863.0,17574.051,17706.85,357401212.0
2023-04-18 09:15:00,17766.6,17766.6,17610.199,17660.15,258856690.0
2023-04-19 09:15:00,17653.35,17666.15,17579.85,17618.75,281463379.0
2023-04-20 09:15:00,17638.6,17684.449,17584.35,17624.449,215103396.0
2023-04-21 09:15:00,17639.75,17663.199,17553.949,17624.051,230156645.0
2023-04-24 09:15:00,17707.551,17754.5,17612.5,17743.4,255740393.0
2023-04-25 09:15:00,17761.551,17807.449,17716.85,17769.25,297445999.0
2023-04-26 09:15:00,17767.301,17827.75,17711.199,17813.6,233008677.0
2023-04-27 09:15:00,17813.1,17931.6,17797.9,17915.051,241434660.0
2023-04-28 09:15:00,17950.4,18089.15,17885.301,18065.0,290263674.0
2023-05-02 09:15:00,18124.801,18180.25,18101.75,18147.65,265216308.0
2023-05-03 09:15:00,18113.801,18116.35,18042.4,18089.85,226171254.0
2023-05-04 09:15:00,18081.0,18267.449,18066.699,18255.801,226643581.0
2023-05-05 09:15:00,18117.301,18216.949,18055.449,18069.0,239702311.0
2023-05-08 09:15:00,18120.6,18286.949,18100.301,18264.4,228399379.0
2023-05-09 09:15:00,18303.4,18344.199,18229.65,18265.949,245368649.0
2023-05-10 09:15:00,18313.6,18326.75,18211.949,18315.1,220450874.0
2023-05-11 09:15:00,18357.801,18389.699,18270.4,18297.0,248932544.0
2023-05-12 09:15:00,18273.75,18342.75,18194.551,18314.801,241702589.0
2023-05-15 09:15:00,18339.301,18458.9,18287.9,18398.85,216088535.0
2023-05-16 09:15:00,18432.35,18432.35,18264.35,18286.5,219490491.0
2023-05-17 09:15:00,18300.449,18309.0,18115.35,18181.75,229898510.0
2023-05-18 09:15:00,18287.5,18297.199,18104.85,18129.949,272103515.0
2023-05-19 09:15:00,18186.15,18218.1,18060.4,18203.4,260898407.0
2023-05-22 09:15:00,18201.1,18335.25,18178.85,18314.4,262560942.0
2023-05-23 09:15:00,18362.9,18419.75,18324.199,18348.0,270354216.0
2023-05-24 09:15:00,18294.801,18392.6,18262.949,18285.4,232621507.0
2023-05-25 09:15:00,18268.9,18338.1,18202.4,18321.15,235915651.0
2023-05-26 09:15:00,18368.35,18508.551,18333.15,18499.35,198668359.0
2023-05-29 09:15:00,18619.15,18641.199,18581.25,18598.65,265323978.0
2023-05-30 09:15:00,18606.65,18662.449,18575.5,18633.85,265323978.0
2023-05-31 09:15:00,18594.199,18603.9,18483.85,18534.4,696495765.0
2023-06-01 09:15:00,18579.4,18580.301,18464.551,18487.75,265630759.0
2023-06-02 09:15:00,18550.85,18573.699,18478.4,18534.1,270923679.0
2023-06-05 09:15:00,18612.0,18640.15,18582.801,18593.85,256111496.0
2023-06-06 09:15:00,18600.801,18622.75,18531.6,18599.0,220789926.0
2023-06-07 09:15:00,18665.6,18738.949,18636.0,18726.4,260109671.0
2023-06-08 09:15:00,18725.35,18777.9,18615.6,18634.551,286468927.0
2023-06-09 09:15:00,18655.9,18676.65,18555.4,18563.4,221760885.0
2023-06-12 09:15:00,18595.051,18633.6,18559.75,18601.5,179463966.0
2023-06-13 09:15:00,18631.801,18728.9,18631.801,18716.15,233167883.0
2023-06-14 09:15:00,18744.6,18769.699,18690.0,18755.9,261354575.0
2023-06-15 09:15:00,18774.449,18794.1,18669.051,18688.1,263004991.0
2023-06-16 09:15:00,18723.301,18864.699,18710.5,18826.0,272771256.0
2023-06-19 09:15:00,18873.301,18881.449,18719.15,18755.449,219815214.0
